scripts/debug/recovery_r3_test.gd	timeout	404	
scripts/debug/seam2_facility_registry_test.gd	timeout	404	
scripts/debug/seam3_sysreg_test.gd	timeout	404	
scripts/debug/settlement_s1_test.gd	timeout	404	
scripts/debug/settlement_s2a_test.gd	timeout	404	
scripts/debug/settlement_s2b_test.gd	timeout	404	
scripts/debug/settlement_s4b_test.gd	timeout	404	
scripts/debug/settlement_s4c_test.gd	timeout	405	
scripts/debug/slice2_perception_test.gd	timeout	404	
scripts/debug/spawn_offmap_guard_test.gd	timeout	404	
scripts/debug/specimen_confound_test.gd	timeout	404	
scripts/debug/specimen_lineage_test.gd	timeout	404	
scripts/debug/specimen_noninvasive_test.gd	timeout	405	
scripts/debug/survival_a4_test.gd	timeout	404	
scripts/debug/survival_layer_unify_test.gd	timeout	405	
scripts/debug/survival_prio_fix_test.gd	timeout	404	
scripts/debug/survival_prod_test.gd	timeout	404	
scripts/debug/survival_stall_ladder_test.gd	timeout	404	
scripts/debug/t0_event_bus_test.gd	timeout	404	
scripts/debug/tapgap_fire_test.gd	timeout	404	
scripts/debug/team_ui_test.gd	timeout	404	
scripts/debug/threat_oracle_s15_test.gd	timeout	404	
scripts/debug/tools_demand_test.gd	timeout	404	
scripts/debug/tracer_completeness_test.gd	timeout	404	
scripts/debug/transition_arbiter_bypass_test.gd	timeout	404	
scripts/debug/ui_flow_test.gd	timeout	404	
scripts/debug/ui_logic_test.gd	timeout	404	
scripts/debug/unified_commerce_test.gd	timeout	404	
scripts/debug/unified_dispatch_test.gd	timeout	405	
scripts/debug/unrestsplit_tap_test.gd	timeout	404	
scripts/debug/valuation_clamp_reconcile_test.gd	timeout	405	
scripts/debug/world_schedule_due_test.gd	timeout	404	
